system:index,actual_yield_baseline,county,elevation,et_mean,evi,gdd_total,latitude,longitude,ndvi,precip_total,soil,year,yield_value,.geo
4417,4.924158096313477,Nakuru,1595.0,15.356521606445312,0.17160028219223022,1915.0673828125,-0.005965646351375355,36.03902711013077,0.29634472727775574,755.9357299804688,1.0,2024,4.924158096313477,"{""type"":""Point"",""coordinates"":[36.03902711013077,-0.005965646351375355]}"
4434,4.981550216674805,Nakuru,2815.0,22.721738815307617,0.4328937530517578,694.8674926757812,-0.36042741699593106,35.698051295686156,0.5517929196357727,1036.11962890625,4.0,2024,4.981550216674805,"{""type"":""Point"",""coordinates"":[35.698051295686156,-0.36042741699593106]}"
4439,5.667242527008057,Nakuru,1944.0,22.143478393554688,0.40754255652427673,1330.85302734375,-0.8139398442057113,36.425902484264284,0.5575755834579468,958.63525390625,4.0,2024,5.667242527008057,"{""type"":""Point"",""coordinates"":[36.425902484264284,-0.8139398442057113]}"
4442,6.100411415100098,Nakuru,2601.0,21.069564819335938,0.25414565205574036,976.3455810546875,-0.12683346702166884,35.68628509356271,0.4515526294708252,1111.6175537109375,4.0,2024,6.100411415100098,"{""type"":""Point"",""coordinates"":[35.68628509356271,-0.12683346702166884]}"
4444,4.399853229522705,Nakuru,1896.0,24.556522369384766,0.3870139420032501,1171.51220703125,-0.6257018402242605,36.36478802933191,0.4882805645465851,635.6214599609375,4.0,2024,4.399853229522705,"{""type"":""Point"",""coordinates"":[36.36478802933191,-0.6257018402242605]}"
4445,5.601163864135742,Nakuru,1653.0,16.634782791137695,0.29527050256729126,1523.544189453125,-0.07565835632128008,36.058082329633734,0.4534488618373871,789.4463500976562,1.0,2024,5.601163864135742,"{""type"":""Point"",""coordinates"":[36.058082329633734,-0.07565835632128008]}"
4449,3.562912702560425,Nakuru,2315.0,21.69565200805664,0.3554959297180176,945.5843505859375,-0.8285870559541635,36.51329554787151,0.5201981663703918,1194.972900390625,4.0,2024,3.562912702560425,"{""type"":""Point"",""coordinates"":[36.51329554787151,-0.8285870559541635]}"
4454,3.9492716789245605,Nakuru,2378.0,22.265216827392578,0.34663957357406616,1109.161865234375,-0.9077046131946,36.53639284422654,0.5395644307136536,1141.9552001953125,4.0,2024,3.9492716789245605,"{""type"":""Point"",""coordinates"":[36.53639284422654,-0.9077046131946]}"
4473,7.324627876281738,Nakuru,1892.0,19.517391204833984,0.30047672986984253,1427.7750244140625,-0.1909806240313424,35.88886135987087,0.4809485673904419,873.606201171875,1.0,2024,7.324627876281738,"{""type"":""Point"",""coordinates"":[35.88886135987087,-0.1909806240313424]}"
4489,5.574195861816406,Nakuru,2681.0,20.31739044189453,0.22091341018676758,893.533935546875,-0.31139612045509935,35.616289675748256,0.3278222978115082,952.67431640625,4.0,2024,5.574195861816406,"{""type"":""Point"",""coordinates"":[35.616289675748256,-0.31139612045509935]}"
4504,3.1180243492126465,Nakuru,2304.0,21.96956443786621,0.3176801800727844,945.5843505859375,-0.7543867316335221,36.51862937500791,0.5125266313552856,1115.2738037109375,4.0,2024,3.1180243492126465,"{""type"":""Point"",""coordinates"":[36.51862937500791,-0.7543867316335221]}"
4511,6.147956371307373,Nakuru,2037.0,21.100000381469727,0.3548753559589386,1489.7117919921875,-0.3433895752600157,36.004137460826186,0.5757433772087097,767.5543212890625,1.0,2024,6.147956371307373,"{""type"":""Point"",""coordinates"":[36.004137460826186,-0.3433895752600157]}"
4512,4.1126532554626465,Nakuru,2021.0,20.647825241088867,0.3121573030948639,1484.5091552734375,-0.4517494084877316,36.057727026378885,0.5024610161781311,764.689208984375,4.0,2024,4.1126532554626465,"{""type"":""Point"",""coordinates"":[36.057727026378885,-0.4517494084877316]}"
4518,6.567299842834473,Nakuru,2648.0,20.478260040283203,0.2874012589454651,893.533935546875,-0.3247346050760029,35.57330162110434,0.3975766599178314,1015.4908447265625,4.0,2024,6.567299842834473,"{""type"":""Point"",""coordinates"":[35.57330162110434,-0.3247346050760029]}"
4521,3.722438335418701,Nakuru,1976.0,22.2608699798584,0.347736120223999,1132.2017822265625,-0.7656937974767661,36.20236991711022,0.49513670802116394,760.7749633789062,4.0,2024,3.722438335418701,"{""type"":""Point"",""coordinates"":[36.20236991711022,-0.7656937974767661]}"
4524,4.632353782653809,Nakuru,2065.0,21.765216827392578,0.3063185214996338,1370.2122802734375,-0.8630990280729479,36.449279847715026,0.43081557750701904,921.3287963867188,4.0,2024,4.632353782653809,"{""type"":""Point"",""coordinates"":[36.449279847715026,-0.8630990280729479]}"
4530,4.551746368408203,Nakuru,1872.0,22.31739044189453,0.2920728921890259,1521.494384765625,-0.5315079291191035,36.16857355136831,0.41583892703056335,658.0870361328125,4.0,2024,4.551746368408203,"{""type"":""Point"",""coordinates"":[36.16857355136831,-0.5315079291191035]}"
4532,5.790122032165527,Nakuru,2006.0,20.673913955688477,0.31784293055534363,1301.215087890625,-0.357472375062331,36.00930977913146,0.5296754240989685,798.239501953125,1.0,2024,5.790122032165527,"{""type"":""Point"",""coordinates"":[36.00930977913146,-0.357472375062331]}"
4544,6.101816177368164,Nakuru,1590.0,16.747825622558594,0.2242603302001953,1915.0673828125,-0.04132019719852111,35.977184586853326,0.3773345947265625,796.3817138671875,1.0,2024,6.101816177368164,"{""type"":""Point"",""coordinates"":[35.977184586853326,-0.04132019719852111]}"
4555,4.1506547927856445,Nakuru,1917.0,21.860870361328125,0.3070130944252014,1109.161865234375,-0.9490313125037909,36.50674229111137,0.47736814618110657,1141.9552001953125,4.0,2024,4.1506547927856445,"{""type"":""Point"",""coordinates"":[36.50674229111137,-0.9490313125037909]}"
4559,5.954109191894531,Nakuru,1990.0,19.365217208862305,0.33673036098480225,1143.9588623046875,-0.27422961562932047,36.19124816412531,0.49053600430488586,896.1743774414062,4.0,2024,5.954109191894531,"{""type"":""Point"",""coordinates"":[36.19124816412531,-0.27422961562932047]}"
4562,4.142712116241455,Nakuru,2632.0,21.021739959716797,0.36374929547309875,924.5313110351562,-0.33966956874621507,35.79708019086684,0.4807758331298828,1103.1356201171875,4.0,2024,4.142712116241455,"{""type"":""Point"",""coordinates"":[35.79708019086684,-0.33966956874621507]}"
