system:index,actual_yield_baseline,county,elevation,et_mean,evi,gdd_total,latitude,longitude,ndvi,precip_total,soil,year,yield_value,.geo
3936,1.937546730041504,Nyandarua,2521.0,21.15217399597168,0.3797730505466461,903.48095703125,-0.05167655052762692,36.3009405823512,0.5647110342979431,932.858642578125,4.0,2024,1.937546730041504,"{""type"":""Point"",""coordinates"":[36.3009405823512,-0.05167655052762692]}"
3951,2.8963375091552734,Nyandarua,2359.0,18.95652198791504,0.459200918674469,1209.62353515625,-0.03709284760756112,36.37771456930014,0.6093360185623169,821.6705322265625,4.0,2024,2.8963375091552734,"{""type"":""Point"",""coordinates"":[36.37771456930014,-0.03709284760756112]}"
3970,2.4760987758636475,Nyandarua,2348.0,18.30434799194336,0.33388447761535645,1086.5555419921875,-0.07364722186808557,36.389290075547414,0.4902617931365967,847.884521484375,4.0,2024,2.4760987758636475,"{""type"":""Point"",""coordinates"":[36.389290075547414,-0.07364722186808557]}"
3971,1.9469106197357178,Nyandarua,2472.0,19.53043556213379,0.3224567174911499,1086.5555419921875,-0.058155478107152735,36.440441998666074,0.5006171464920044,803.188232421875,4.0,2024,1.9469106197357178,"{""type"":""Point"",""coordinates"":[36.440441998666074,-0.058155478107152735]}"
3977,1.2500840425491333,Nyandarua,2605.0,22.62173843383789,0.47159621119499207,719.7100219726562,-0.7696400007098927,36.58515787450542,0.638969898223877,1443.79736328125,4.0,2024,1.2500840425491333,"{""type"":""Point"",""coordinates"":[36.58515787450542,-0.7696400007098927]}"
3986,3.456482410430908,Nyandarua,2322.0,21.53478240966797,0.28021425008773804,1292.1944580078125,0.050481758872021464,36.426319560809034,0.4822680354118347,853.9402465820312,1.0,2024,3.456482410430908,"{""type"":""Point"",""coordinates"":[36.426319560809034,0.050481758872021464]}"
3997,2.4486026763916016,Nyandarua,2196.0,17.65652084350586,0.2722928524017334,1268.8878173828125,-0.04151974017199111,36.55515127366829,0.42271479964256287,612.8214111328125,4.0,2024,2.4486026763916016,"{""type"":""Point"",""coordinates"":[36.55515127366829,-0.04151974017199111]}"
3998,1.562463641166687,Nyandarua,2626.0,22.899999618530273,0.39253026247024536,1058.6063232421875,-0.2563196686367861,36.3189189892341,0.6250893473625183,843.2105102539062,4.0,2024,1.562463641166687,"{""type"":""Point"",""coordinates"":[36.3189189892341,-0.2563196686367861]}"
4002,2.7858428955078125,Nyandarua,2358.0,19.360870361328125,0.3039495050907135,1040.6885986328125,-0.2655658643229871,36.38753943319335,0.44936859607696533,904.895263671875,4.0,2024,2.7858428955078125,"{""type"":""Point"",""coordinates"":[36.38753943319335,-0.2655658643229871]}"
4006,2.594252109527588,Nyandarua,2322.0,21.65652084350586,0.29992565512657166,751.9829711914062,-0.3594854567267135,36.45115812915007,0.55611252784729,995.1351318359375,1.0,2024,2.594252109527588,"{""type"":""Point"",""coordinates"":[36.45115812915007,-0.3594854567267135]}"
4008,3.4553565979003906,Nyandarua,2404.0,24.017391204833984,0.33352893590927124,1143.9588623046875,-0.2672484013089204,36.24955587401752,0.490377813577652,1041.4737548828125,4.0,2024,3.4553565979003906,"{""type"":""Point"",""coordinates"":[36.24955587401752,-0.2672484013089204]}"
4011,2.4035592079162598,Nyandarua,2709.0,22.30869483947754,0.40829193592071533,898.3021850585938,-0.86652717362164,36.56841268076458,0.5806493759155273,1510.875244140625,4.0,2024,2.4035592079162598,"{""type"":""Point"",""coordinates"":[36.56841268076458,-0.86652717362164]}"
4016,1.3280811309814453,Nyandarua,2502.0,19.33478355407715,0.315273255109787,1126.5531005859375,-0.09760760872299082,36.474744882344794,0.485341876745224,811.5564575195312,4.0,2024,1.3280811309814453,"{""type"":""Point"",""coordinates"":[36.474744882344794,-0.09760760872299082]}"
4024,2.1905007362365723,Nyandarua,2424.0,21.704347610473633,0.35321611166000366,918.7949829101562,-0.547039710331396,36.49877469237382,0.4564904570579529,993.0908813476562,4.0,2024,2.1905007362365723,"{""type"":""Point"",""coordinates"":[36.49877469237382,-0.547039710331396]}"
4032,1.6679610013961792,Nyandarua,2623.0,20.326086044311523,0.30494630336761475,1058.6063232421875,-0.2640901101787,36.323952553251516,0.46327659487724304,843.2105102539062,4.0,2024,1.6679610013961792,"{""type"":""Point"",""coordinates"":[36.323952553251516,-0.2640901101787]}"
4047,2.6426827907562256,Nyandarua,2232.0,19.169565200805664,0.3555998206138611,1026.3397216796875,-0.10615866676265186,36.60999269673108,0.5320090055465698,672.5469360351562,4.0,2024,2.6426827907562256,"{""type"":""Point"",""coordinates"":[36.60999269673108,-0.10615866676265186]}"
4049,2.323986053466797,Nyandarua,2359.0,18.513044357299805,0.2929328978061676,1086.5555419921875,-0.10576267527695378,36.38012000906775,0.4545687437057495,873.3862915039062,4.0,2024,2.323986053466797,"{""type"":""Point"",""coordinates"":[36.38012000906775,-0.10576267527695378]}"
4062,0.8308839201927185,Nyandarua,2596.0,22.952173233032227,0.4077829420566559,719.7100219726562,-0.7969357516574413,36.632097875856694,0.5687049031257629,1535.402099609375,4.0,2024,0.8308839201927185,"{""type"":""Point"",""coordinates"":[36.632097875856694,-0.7969357516574413]}"
4069,2.6079938411712646,Nyandarua,2412.0,23.22608757019043,0.386894553899765,957.3016967773438,-0.5681304004786921,36.483263201320206,0.5468605160713196,1003.9808349609375,4.0,2024,2.6079938411712646,"{""type"":""Point"",""coordinates"":[36.483263201320206,-0.5681304004786921]}"
4072,1.500138759613037,Nyandarua,2567.0,22.443477630615234,0.31734442710876465,903.48095703125,-0.11333160690223229,36.32580930116969,0.4895355999469757,1024.9276123046875,4.0,2024,1.500138759613037,"{""type"":""Point"",""coordinates"":[36.32580930116969,-0.11333160690223229]}"
4076,1.5350784063339233,Nyandarua,2575.0,20.639129638671875,0.40354588627815247,719.7100219726562,-0.752601354830908,36.56834070600308,0.5537509918212891,1443.79736328125,4.0,2024,1.5350784063339233,"{""type"":""Point"",""coordinates"":[36.56834070600308,-0.752601354830908]}"
4078,3.1823720932006836,Nyandarua,2376.0,16.708696365356445,0.3267861604690552,1209.62353515625,-0.020016325693579223,36.38029205590504,0.5167933702468872,821.6705322265625,1.0,2024,3.1823720932006836,"{""type"":""Point"",""coordinates"":[36.38029205590504,-0.020016325693579223]}"
4081,2.474515914916992,Nyandarua,2665.0,22.147825241088867,0.3786269724369049,751.9829711914062,-0.37956758617545927,36.53329431972147,0.5726645588874817,1072.8966064453125,4.0,2024,2.474515914916992,"{""type"":""Point"",""coordinates"":[36.53329431972147,-0.37956758617545927]}"
4089,2.751753330230713,Nyandarua,2369.0,23.265216827392578,0.3172153830528259,881.013916015625,-0.23813471518335666,36.497925896876666,0.5187987685203552,948.2301635742188,4.0,2024,2.751753330230713,"{""type"":""Point"",""coordinates"":[36.497925896876666,-0.23813471518335666]}"
4107,1.552535057067871,Nyandarua,2637.0,19.57826042175293,0.3627167344093323,881.013916015625,-0.15016858170647662,36.48339978289197,0.5037944912910461,889.2483520507812,4.0,2024,1.552535057067871,"{""type"":""Point"",""coordinates"":[36.48339978289197,-0.15016858170647662]}"
4111,2.722498893737793,Nyandarua,2347.0,20.008695602416992,0.3405298590660095,1040.6885986328125,-0.3230140541956723,36.371659474153546,0.5421839952468872,883.1970825195312,4.0,2024,2.722498893737793,"{""type"":""Point"",""coordinates"":[36.371659474153546,-0.3230140541956723]}"
4114,2.054080009460449,Nyandarua,2431.0,23.18695640563965,0.37104782462120056,1086.5555419921875,-0.14884643500451364,36.36077718130303,0.5765815377235413,873.3862915039062,4.0,2024,2.054080009460449,"{""type"":""Point"",""coordinates"":[36.36077718130303,-0.14884643500451364]}"
4115,3.023533582687378,Nyandarua,2449.0,20.439130783081055,0.42687374353408813,957.3016967773438,-0.6192867143522153,36.49285220161929,0.5620484352111816,1018.88525390625,4.0,2024,3.023533582687378,"{""type"":""Point"",""coordinates"":[36.49285220161929,-0.6192867143522153]}"
4120,2.6920177936553955,Nyandarua,2390.0,21.143478393554688,0.3351975381374359,703.086669921875,-0.3282160298516713,36.50271263020562,0.4928928017616272,1091.4190673828125,4.0,2024,2.6920177936553955,"{""type"":""Point"",""coordinates"":[36.50271263020562,-0.3282160298516713]}"
4124,0.9448873996734619,Nyandarua,2630.0,22.46956443786621,0.39992305636405945,719.7100219726562,-0.8120982749046343,36.60793093416347,0.5771569013595581,1799.856201171875,4.0,2024,0.9448873996734619,"{""type"":""Point"",""coordinates"":[36.60793093416347,-0.8120982749046343]}"
4125,2.717203140258789,Nyandarua,2420.0,23.356521606445312,0.3208688497543335,703.086669921875,-0.2918618748070593,36.520183519325016,0.49869123101234436,1077.343994140625,4.0,2024,2.717203140258789,"{""type"":""Point"",""coordinates"":[36.520183519325016,-0.2918618748070593]}"
4132,1.484971046447754,Nyandarua,2508.0,18.92173957824707,0.2215934842824936,1126.5531005859375,-0.0944036285264178,36.461510332337916,0.36632245779037476,811.5564575195312,4.0,2024,1.484971046447754,"{""type"":""Point"",""coordinates"":[36.461510332337916,-0.0944036285264178]}"
4139,2.7301595211029053,Nyandarua,2410.0,21.595651626586914,0.34485504031181335,957.3016967773438,-0.5563679514978437,36.471582102149995,0.5020490884780884,1003.9808349609375,4.0,2024,2.7301595211029053,"{""type"":""Point"",""coordinates"":[36.471582102149995,-0.5563679514978437]}"
4144,1.761211633682251,Nyandarua,2583.0,21.904348373413086,0.3729647397994995,839.247314453125,-0.19132854731354051,36.34528410719298,0.577103316783905,1030.8326416015625,4.0,2024,1.761211633682251,"{""type"":""Point"",""coordinates"":[36.34528410719298,-0.19132854731354051]}"
4157,2.7301595211029053,Nyandarua,2410.0,21.595651626586914,0.34485504031181335,957.3016967773438,-0.5561905426116635,36.47105517955711,0.5020490884780884,1003.9808349609375,4.0,2024,2.7301595211029053,"{""type"":""Point"",""coordinates"":[36.47105517955711,-0.5561905426116635]}"
4164,2.5879411697387695,Nyandarua,2308.0,24.017391204833984,0.4245302677154541,751.9829711914062,-0.3596510772962814,36.46328834243489,0.6345157027244568,995.1351318359375,1.0,2024,2.5879411697387695,"{""type"":""Point"",""coordinates"":[36.46328834243489,-0.3596510772962814]}"
