system:index,actual_yield_baseline,county,elevation,et_mean,evi,gdd_total,latitude,longitude,ndvi,precip_total,soil,year,yield_value,.geo
2859,5.719234466552734,Trans Nzoia,2556.0,26.213043212890625,0.46107861399650574,897.6917114257812,1.137149690287768,34.74667464500144,0.5847481489181519,1047.058837890625,4.0,2024,5.719234466552734,"{""type"":""Point"",""coordinates"":[34.74667464500144,1.137149690287768]}"
2860,6.437406063079834,Trans Nzoia,1916.0,23.04347801208496,0.30619022250175476,1448.66259765625,0.961369298540037,35.21310807731627,0.48975813388824463,1047.075927734375,1.0,2024,6.437406063079834,"{""type"":""Point"",""coordinates"":[35.21310807731627,0.961369298540037]}"
2862,7.271204948425293,Trans Nzoia,2088.0,24.373912811279297,0.34735116362571716,1653.9757080078125,1.208604391218891,34.75506049361847,0.5507807731628418,877.1436767578125,1.0,2024,7.271204948425293,"{""type"":""Point"",""coordinates"":[34.75506049361847,1.208604391218891]}"
2863,7.519845008850098,Trans Nzoia,1846.0,22.46086883544922,0.4062645435333252,1587.5098876953125,1.0917072824528349,34.9167178008916,0.5538479089736938,961.76513671875,1.0,2024,7.519845008850098,"{""type"":""Point"",""coordinates"":[34.9167178008916,1.0917072824528349]}"
2865,7.147782325744629,Trans Nzoia,1903.0,21.356521606445312,0.40788114070892334,1653.9757080078125,1.216545182367902,34.82767123329526,0.5055215954780579,881.7891235351562,1.0,2024,7.147782325744629,"{""type"":""Point"",""coordinates"":[34.82767123329526,1.216545182367902]}"
2866,6.3277082443237305,Trans Nzoia,1933.0,22.521739959716797,0.3886283040046692,1303.348388671875,1.2140860987853621,35.02890650989752,0.5651273727416992,1020.2589111328125,1.0,2024,6.3277082443237305,"{""type"":""Point"",""coordinates"":[35.02890650989752,1.2140860987853621]}"
2874,6.966061115264893,Trans Nzoia,1830.0,24.913043975830078,0.3215523660182953,1327.4505615234375,1.030613670520975,35.073595937912344,0.46292397379875183,969.0385131835938,1.0,2024,6.966061115264893,"{""type"":""Point"",""coordinates"":[35.073595937912344,1.030613670520975]}"
2877,5.666529655456543,Trans Nzoia,2059.0,24.39130401611328,0.30665987730026245,1619.9417724609375,0.9312628398858624,35.33603971259573,0.456529825925827,992.7603759765625,4.0,2024,5.666529655456543,"{""type"":""Point"",""coordinates"":[35.33603971259573,0.9312628398858624]}"
2878,6.707246780395508,Trans Nzoia,1838.0,24.660869598388672,0.3674911856651306,1327.4505615234375,0.9707575531580358,35.078042755294845,0.5420008897781372,994.4949951171875,1.0,2024,6.707246780395508,"{""type"":""Point"",""coordinates"":[35.078042755294845,0.9707575531580358]}"
2879,7.458346366882324,Trans Nzoia,1851.0,24.721738815307617,0.3931572437286377,1640.1566162109375,1.1514818179074873,34.89154404064634,0.5260454416275024,916.169677734375,1.0,2024,7.458346366882324,"{""type"":""Point"",""coordinates"":[34.89154404064634,1.1514818179074873]}"
